Name,Id,Title
HP:0003292,3122,Decreased serum leptin
HP:0003296,3124,Hyperthreoninuria
HP:0003297,3126,Hyperlysinuria
HP:0003298,3127,Spina bifida occulta
HP:0003300,3128,Ovoid vertebral bodies
HP:0003301,3129,Irregular vertebral endplates
HP:0003302,3131,Spondylolisthesis
HP:0003304,3132,Spondylolysis
HP:0003305,3133,Block vertebrae
HP:0003306,3134,Spinal rigidity
HP:0003307,2814,Hyperlordosis
HP:0003308,3135,Cervical subluxation
HP:0003309,3136,Ovoid thoracolumbar vertebrae
HP:0003310,3137,Abnormality of the odontoid process
HP:0003311,3138,Hypoplasia of the odontoid process
HP:0003312,989,Abnormal form of the vertebral bodies
HP:0003316,3139,Butterfly vertebrae
HP:0003318,3141,Cervical spine hypermobility
HP:0003319,485,Abnormality of the cervical spine
HP:0003320,3142,C1-C2 subluxation
HP:0003321,3144,Biconcave flattened vertebrae
HP:0003323,3146,Progressive muscle weakness
HP:0003324,3147,Generalized muscle weakness
HP:0003325,3148,Limb-girdle muscle weakness
HP:0003326,3149,Myalgia
HP:0003327,3150,Axial muscle weakness
HP:0003328,2240,Abnormal hair laboratory examination
HP:0003329,3152,Hair shafts flattened at irregular intervals and twisted through 180 degrees about their axes
HP:0003330,2675,Abnormal bone structure
HP:0003332,3153,Absent primary metaphyseal spongiosa
HP:0003333,3155,Increased serum beta-hexosaminidase
HP:0003334,3157,Elevated circulating catecholamine level
HP:0003336,3159,Abnormal enchondral ossification
HP:0003337,3161,Reduced prothrombin consumption
HP:0003339,3163,Pyrimidine-responsive megaloblastic anemia
HP:0003341,3164,Junctional split
HP:0003343,3166,Glutathione synthetase deficiency
HP:0003344,3167,3-Methylglutaric aciduria
HP:0003345,3169,Elevated urinary norepinephrine
HP:0003347,3171,Impaired lymphocyte transformation with phytohemagglutinin
HP:0003348,3172,Hyperalaninemia
HP:0003349,3174,Low cholesterol esterification rates
HP:0003351,3175,Decreased circulating renin level
HP:0003352,3176,Endopolyploidy on chromosome studies of bone marrow
HP:0003353,3177,Propionyl-CoA carboxylase deficiency
HP:0003354,3178,Hyperthreoninemia
HP:0003355,2150,Aminoaciduria
HP:0003357,3179,Thymic hormone decreased
HP:0003358,3180,Elevated intracellular cystine
HP:0003359,3181,Decreased urinary sulfate
HP:0003362,3183,Increased circulating very-low-density lipoprotein levels
HP:0003363,3184,Abdominal situs inversus
HP:0003365,3186,Arthralgia of the hip
HP:0003366,2690,Abnormality of the femoral neck or head region
HP:0003367,2575,Abnormality of the femoral neck
HP:0003368,3187,Abnormality of the femoral head
HP:0003370,3188,Flat capital femoral epiphysis
HP:0003371,3191,Enlargement of the proximal femoral epiphysis
HP:0003375,3192,Narrow greater sacrosciatic notches
HP:0003376,3194,Steppage gait
HP:0003378,3195,Axonal degeneration/regeneration
HP:0003380,3196,Decreased number of peripheral myelinated nerve fibers
HP:0003382,3197,Hypertrophic nerve changes
HP:0003383,3198,Onion bulb formation
HP:0003384,3199,Peripheral axonal atrophy
HP:0003387,3200,Decreased number of large peripheral myelinated nerve fibers
HP:0003388,3201,Easy fatigability
HP:0003390,3202,Sensory axonal neuropathy
HP:0003391,3204,Gowers sign
HP:0003392,3206,First dorsal interossei muscle weakness
HP:0003393,3207,Thenar muscle atrophy
HP:0003394,3209,Muscle cramps
HP:0003396,3210,Syringomyelia
HP:0003397,3212,Generalized hypotonia due to defect at the neuromuscular junction
HP:0003398,3213,Abnormal synaptic transmission at the neuromuscular junction
HP:0003400,3215,Basal lamina 'onion bulb' formation
HP:0003401,3216,Paresthesia
HP:0003402,3217,Decreased miniature endplate potentials
HP:0003403,3218,EMG: decremental response of compound muscle action potential to repetitive nerve stimulation
HP:0003405,3220,Diffuse axonal swelling
HP:0003406,3221,Peripheral nerve compression
HP:0003409,3222,Distal sensory impairment of all modalities
HP:0003411,3223,Proximal femoral metaphyseal irregularity
HP:0003413,3226,Atlantoaxial abnormality
HP:0003414,3227,Atlantoaxial dislocation
HP:0003416,3228,Spinal canal stenosis
HP:0003417,3229,Coronal cleft vertebrae
HP:0003418,3230,Back pain
HP:0003419,3231,Low back pain
HP:0003422,2812,Vertebral segmentation defect
HP:0003423,3232,Thoracolumbar kyphoscoliosis
HP:0003426,3234,First dorsal interossei muscle atrophy
HP:0003427,3236,Thenar muscle weakness
HP:0003429,3238,CNS hypomyelination
HP:0003431,3239,Decreased motor nerve conduction velocity
HP:0003434,3241,Sensory ataxic neuropathy
HP:0003435,3242,Cold-induced hand cramps
HP:0003436,3244,Prolonged miniature endplate currents
HP:0003438,3245,Absent Achilles reflex
HP:0003440,3247,Horizontal sacrum
HP:0003443,3249,Decreased size of nerve terminals
HP:0003444,3250,EMG: chronic denervation signs
HP:0003445,3251,EMG: neuropathic changes
HP:0003447,3253,Axonal loss
HP:0003448,3254,Decreased sensory nerve conduction velocity
HP:0003449,3243,Cold-induced muscle cramps
HP:0003450,3256,Axonal regeneration
HP:0003451,3257,Increased rate of premature chromosome condensation
HP:0003452,3259,Increased serum iron
HP:0003453,3261,Antineutrophil antibody positivity
HP:0003454,3262,Platelet antibody positive
HP:0003455,3263,Elevated long chain fatty acids
HP:0003456,3265,Low urinary cyclic AMP response to PTH administration
HP:0003457,3252,EMG abnormality
HP:0003458,3266,EMG: myopathic abnormalities
HP:0003459,3267,Polyclonal elevation of IgM
HP:0003461,3269,Increased urinary O-linked sialopeptides
HP:0003462,3271,Elevated 8-dehydrocholesterol
HP:0003463,3272,Increased extraneuronal autofluorescent lipopigment
HP:0003464,3273,Abnormal cholesterol homeostasis
HP:0003465,3274,Elevated 8(9)-cholestenol
HP:0003466,3275,Paradoxical increased cortisol secretion on dexamethasone suppression test
HP:0003467,3276,Atlantoaxial instability
HP:0003468,2830,Abnormal vertebral morphology
HP:0003469,3277,Peripheral dysmyelination
HP:0003470,1610,Paralysis
HP:0003472,3278,Hypocalcemic tetany
HP:0003473,3279,Fatigable weakness
HP:0003474,2424,Sensory impairment
HP:0003477,3203,Peripheral axonal neuropathy
HP:0003481,3280,Segmental peripheral demyelination/remyelination
HP:0003482,3282,EMG: axonal abnormality
HP:0003484,3283,Upper limb muscle weakness
HP:0003487,3285,Babinski sign
HP:0003489,3287,Acute episodes of neuropathic symptoms
HP:0003490,3288,Defective dehydrogenation of isovaleryl CoA and butyryl CoA
HP:0003491,3291,Elevated urine pyrophosphate
HP:0003493,3292,Antinuclear antibody positivity
HP:0003495,3293,GM2-ganglioside accumulation
HP:0003496,3268,Increased IgM level
HP:0003498,3294,Disproportionate short stature
HP:0003502,3295,Mild short stature
HP:0003508,3296,Proportionate short stature
HP:0003510,3297,Severe short stature
HP:0003514,3298,Deficiency or absence of cytochrome b(-245)
HP:0003517,3299,Birth length greater than 97th percentile
HP:0003521,3300,Disproportionate short-trunk short stature
HP:0003524,3301,Decreased methionine synthase activity
HP:0003526,3302,Orotic acid crystalluria
HP:0003527,3303,Hyperprostaglandinuria
HP:0003528,3305,Elevated calcitonin
HP:0003529,3306,Parathormone-independent increased renal tubular calcium reabsorption
HP:0003530,3307,Glutaric acidemia
HP:0003532,3308,Ornithinuria
HP:0003533,3309,Delayed oxidation of acetaldehyde
HP:0003534,3310,Reduced xanthine dehydrogenase activity
HP:0003535,3168,3-Methylglutaconic aciduria
HP:0003537,3312,Hypouricemia
HP:0003538,3314,Increased serum iduronate sulfatase activity
HP:0003540,3316,Impaired platelet aggregation
HP:0003541,3318,Urinary glycosaminoglycan excretion
HP:0003542,3320,Increased serum pyruvate
HP:0003546,3322,Exercise intolerance
HP:0003547,3323,Shoulder girdle muscle weakness
HP:0003548,3324,Subsarcolemmal accumulations of abnormally shaped mitochondria
HP:0003549,1439,Abnormality of connective tissue
HP:0003550,3326,Predominantly lower limb lymphedema
HP:0003551,3327,Difficulty climbing stairs
HP:0003552,3328,Muscle stiffness
HP:0003554,3329,Type 2 muscle fiber atrophy
HP:0003555,3331,Muscle fiber splitting
HP:0003557,3332,Increased variability in muscle fiber diameter
HP:0003559,3334,Muscle hyperirritability
HP:0003560,3335,Muscular dystrophy
HP:0003561,3336,Birth length less than 3rd percentile
HP:0003562,3337,Abnormal metaphyseal vascular invasion
HP:0003563,3338,Decreased circulating low-density lipoprotein levels
HP:0003564,3339,Folate-dependent fragile site at Xq28
HP:0003565,3340,Elevated erythrocyte sedimentation rate
HP:0003566,3342,Increased serum prostaglandin E2
HP:0003568,3343,Decreased glucosephosphate isomerase activity
HP:0003570,3344,Molybdenum cofactor deficiency
HP:0003572,3345,Low plasma citrulline
HP:0003573,3347,Increased total bilirubin
HP:0003574,3348,Positive regitine blocking test
HP:0003575,3349,Increased intracellular sodium
HP:0003577,3350,Congenital onset
HP:0003581,3352,Adult onset
HP:0003584,3353,Late onset
HP:0003587,3354,Insidious onset
HP:0003593,3356,Infantile onset
HP:0003596,3357,Middle age onset
HP:0003606,3358,Absent urinary urothione
HP:0003607,3359,4-Hydroxyphenylacetic aciduria
HP:0003609,3360,Foam cells with lamellar inclusion bodies
HP:0003612,3362,Positive ferric chloride test
HP:0003613,3364,Antiphospholipid antibody positivity
HP:0003614,3365,Trimethylaminuria
HP:0003616,3366,Premature separation of centromeric heterochromatin
HP:0003621,3368,Juvenile onset
HP:0003623,3369,Neonatal onset
HP:0003634,3370,Amyoplasia
HP:0003635,3372,Loss of subcutaneous adipose tissue in limbs
HP:0003639,3373,Elevated urinary epinephrine
HP:0003640,3374,Foam cells in visceral organs and CNS
HP:0003641,3375,Hemoglobinuria
HP:0003642,3376,Type I transferrin isoform profile
HP:0003643,3377,Sulfite oxidase deficiency
HP:0003645,3378,Prolonged partial thromboplastin time
HP:0003646,3379,Bicarbonaturia
HP:0003647,3381,Electron transfer flavoprotein-ubiquinone oxidoreductase defect
HP:0003649,3382,Abnormality of glycoside metabolism
HP:0003651,3361,Foam cells
HP:0003652,3383,Recurrent myoglobinuria
HP:0003653,3384,Cellular metachromasia
HP:0003654,3386,Reduced dihydropyrimidine dehydrogenase activity
HP:0003655,3387,Reduced activity of N-acetylglucosaminyltransferase II
HP:0003656,3389,Decreased beta-glucocerebrosidase protein and activity
HP:0003657,3391,Granular osmiophilic deposits (GROD) in cells
HP:0003658,3392,Hypomethioninemia
HP:0003674,3351,Onset
HP:0003676,3394,Progressive
HP:0003677,3396,Slow progression
HP:0003678,3397,Rapidly progressive
HP:0003679,3395,Pace of progression
HP:0003680,3398,Nonprogressive
HP:0003683,3399,Large beaked nose
HP:0003687,3400,Centrally nucleated skeletal muscle fibers
HP:0003688,3401,Cytochrome C oxidase-negative muscle fibers
HP:0003689,3402,Multiple mitochondrial DNA deletions
HP:0003690,3284,Limb muscle weakness
HP:0003691,3404,Scapular winging
HP:0003693,3405,Distal amyotrophy
HP:0003694,3406,Late-onset proximal muscle weakness
HP:0003697,3407,Scapuloperoneal amyotrophy
HP:0003698,3408,Difficulty standing
HP:0003700,3409,Generalized amyotrophy
HP:0003701,3205,Proximal muscle weakness
HP:0003704,3410,Scapuloperoneal weakness
HP:0003707,3411,Calf muscle pseudohypertrophy
HP:0003710,3412,Exercise-induced muscle cramps
HP:0003712,189,Skeletal muscle hypertrophy
HP:0003713,3413,Muscle fiber necrosis
HP:0003715,3414,Myofibrillar myopathy
HP:0003716,3415,Generalized muscular appearance from birth
HP:0003717,3416,Minimal subcutaneous fat
HP:0003719,3418,Muscle mounding
HP:0003720,3420,Generalized muscle hypertrophy
HP:0003722,3421,Neck flexor weakness
HP:0003724,3422,Shoulder girdle muscle atrophy
HP:0003725,3424,Firm muscles
HP:0003729,3425,Enteroviral dermatomyositis syndrome
HP:0003730,3426,EMG: myotonic runs
HP:0003731,3427,Quadriceps muscle weakness
HP:0003733,3429,Thigh hypertrophy
HP:0003736,3431,Autophagic vacuoles
HP:0003737,3432,Mitochondrial myopathy
HP:0003738,3433,Exercise-induced myalgia
HP:0003739,3434,Myoclonic spasms
HP:0003741,3435,Congenital muscular dystrophy
HP:0003749,3436,Pelvic girdle muscle weakness
HP:0003750,3437,Increased muscle fatiguability
HP:0003752,3438,Episodic flaccid weakness
HP:0003755,3440,Type 1 fibers relatively smaller than type 2 fibers
HP:0003756,3441,Skeletal myopathy
HP:0003758,3417,Reduced subcutaneous adipose tissue
HP:0003759,3443,Hypoplasia of lymphatic vessels
HP:0003760,3445,Percussion-induced rapid rolling muscle contractions
HP:0003761,3446,Calcinosis
HP:0003762,3447,Uterus didelphys
HP:0003763,3448,Bruxism
HP:0003764,1074,Nevus
HP:0003765,3449,Psoriasiform dermatitis
HP:0003768,3450,Periodic paralysis
HP:0003771,3451,Pulp stones
HP:0003774,3452,Stage 5 chronic kidney disease
HP:0003777,3454,Pili torti
HP:0003778,3455,Short mandibular rami
HP:0003779,3457,Antegonial notching of mandible
HP:0003781,2294,Excessive salivation
HP:0003782,3459,Eunuchoid habitus
HP:0003783,3460,Externally rotated/abducted legs
HP:0003784,3461,Type 1 collagen overmodification
HP:0003785,3463,Decreased CSF homovanillic acid
HP:0003787,3465,Type 1 and type 2 muscle fiber minicore regions
HP:0003789,3466,Minicore myopathy
HP:0003791,3467,Deposits immunoreactive to beta-amyloid protein
HP:0003795,3468,Short middle phalanx of toe
HP:0003796,3470,Irregular iliac crest
HP:0003797,3423,Limb-girdle muscle atrophy
HP:0003798,3471,Nemaline bodies
HP:0003799,3473,Marked delay in bone age
HP:0003800,3325,Muscle abnormality related to mitochondrial dysfunction
HP:0003803,3474,Type 1 muscle fiber predominance
HP:0003805,3475,Rimmed vacuoles
HP:0003808,1326,Abnormal muscle tone
HP:0003809,3476,Reduced intrathoracic adipose tissue
HP:0003810,3477,Late-onset distal muscle weakness
HP:0003811,3478,Neonatal death
HP:0003812,3482,Phenotypic variability
HP:0003819,3479,Death in childhood
HP:0003826,3480,Stillbirth
HP:0003828,3481,Variable expressivity
HP:0003829,3483,Incomplete penetrance
HP:0003831,3484,Age-dependent penetrance
HP:0003834,3485,Shoulder dislocation
HP:0003839,3486,Abnormality of upper limb epiphysis morphology
HP:0003849,3488,Flared upper limb metaphysis
HP:0003850,3490,Upper-limb metaphyseal irregularity
HP:0003856,3489,Upper limb metaphyseal widening
HP:0003865,3492,Bowed humerus
HP:0003887,3495,Abnormality of the humeral heads
HP:0003891,3496,Abnormality of the humeral epiphysis
HP:0003897,3497,Irregular ossification of the humeral epiphyses
HP:0003901,3499,Stippled calcification of the humeral epiphyses
HP:0003907,3500,Abnormality of the humeral metaphyses
HP:0003911,3501,Flared humeral metaphysis
HP:0003938,2897,Synostosis involving the elbow
HP:0003953,3502,Absent forearm bone
HP:0003956,2858,Bowed forearm bones
HP:0003959,3505,Deformed forearm bones
HP:0003961,3506,Fractured forearm bones
HP:0003969,3507,Slender forearm bones
HP:0003974,3508,Absent radius
HP:0003977,3510,Deformed radius
HP:0003978,3511,Fractured radius
HP:0003982,3512,Aplasia of the ulna
HP:0003988,3513,Long ulna
HP:0003992,3514,Slender ulna
HP:0003994,3515,Dislocated wrist
HP:0003995,2933,Abnormality of the radial head
HP:0003997,3516,Hypoplastic radial head
HP:0003999,3517,Abnormality of radial epiphyses
HP:0004015,3518,Abnormality of radial metaphyses
HP:0004019,3519,Radial metaphyseal irregularity
HP:0004035,3520,Abnormality of the styloid process of ulna
HP:0004037,3521,Abnormality of the ulnar epiphyses
HP:0004039,3522,Abnormality of ulnar metaphysis
HP:0004042,3523,Ulnar metaphyseal irregularity
HP:0004050,3524,Absent hand
HP:0004054,3526,Sclerosis of hand bone
HP:0004057,3527,Mitten deformity
HP:0004059,3528,Radial club hand
HP:0004060,3530,Trident hand
HP:0004097,3531,Deviation of finger
HP:0004099,3532,Macrodactyly
HP:0004100,3533,Abnormality of the 2nd finger
HP:0004112,3534,Midline nasal groove
HP:0004122,3535,Midline defect of the nose
HP:0004150,3536,Abnormality of the 3rd finger
HP:0004172,3537,Abnormality of the middle phalanx of the 3rd finger
HP:0004180,3539,Short distal phalanx of the 3rd finger
HP:0004188,3543,Abnormality of the 4th finger
HP:0004207,1234,Abnormality of the 5th finger
HP:0004209,3544,Clinodactyly of the 5th finger
HP:0004213,3547,Abnormality of the phalanges of the 5th finger
HP:0004218,3549,Symphalangism of the 5th finger
HP:0004219,3550,Abnormality of the middle phalanx of the 5th finger
HP:0004220,3551,Short middle phalanx of the 5th finger
HP:0004224,3556,Abnormality of the epiphysis of the middle phalanx of the 5th finger
HP:0004225,3559,Abnormality of the distal phalanx of the 5th finger
HP:0004227,3560,Short distal phalanx of the 5th finger
HP:0004231,3562,Carpal bone aplasia
HP:0004232,3563,Accessory carpal bones
HP:0004233,3565,Advanced ossification of carpal bones
HP:0004236,3566,Irregular carpal bones
HP:0004241,3568,Stippled calcification in carpal bones
HP:0004259,1314,Abnormality of the hamate bone
HP:0004262,1315,Abnormality of the capitate bone
HP:0004275,3564,Duplication of hand bones
HP:0004278,3571,Synostosis involving bones of the hand
HP:0004279,3572,Short palm
HP:0004280,3573,Irregular ossification of hand bones
HP:0004281,3575,Irregular sclerosis of hand bones
HP:0004283,3576,Narrow palm
HP:0004286,3577,Patchy sclerosis of hand bones
HP:0004288,3578,Pseudoepiphyses of hand bones
HP:0004295,2498,Abnormality of the gastric mucosa
HP:0004296,487,Abnormality of gastrointestinal vasculature
HP:0004297,1165,Abnormality of the biliary system
HP:0004298,1575,Abnormality of the abdominal wall
HP:0004299,28,Hernia of the abdominal wall
HP:0004302,2334,Functional motor deficit
HP:0004303,3039,Abnormality of muscle fibers
HP:0004305,790,Involuntary movements
HP:0004306,1717,Abnormal endocardium morphology
HP:0004307,1661,Abnormal anatomic location of the heart
HP:0004308,1672,Ventricular arrhythmia
HP:0004309,1725,Ventricular preexcitation
HP:0004311,1976,Abnormal macrophage morphology
HP:0004312,1897,Abnormality of reticulocytes
HP:0004313,2609,Decreased antibody level in blood
HP:0004315,3582,IgG deficiency
HP:0004319,3583,Decreased circulating aldosterone level
HP:0004320,167,Vaginal fistula
HP:0004321,1597,Bladder fistula
HP:0004322,902,Short stature
HP:0004323,3586,Abnormality of body weight
HP:0004324,1546,Increased body weight
HP:0004325,1543,Decreased body weight
HP:0004326,3587,Cachexia
HP:0004327,1528,Abnormal vitreous humor morphology
HP:0004328,501,Abnormal anterior segment morphology
HP:0004329,1182,Abnormal morphology of the posterior segment of the globe
HP:0004330,293,Increased skull ossification
HP:0004331,3588,Decreased skull ossification
HP:0004332,1887,Abnormal lymphocyte morphology
HP:0004333,3589,Bone-marrow foam cells
HP:0004334,1152,Dermal atrophy
HP:0004336,3590,Myelin outfoldings
HP:0004337,2955,Abnormality of amino acid metabolism
HP:0004338,3592,Abnormality of aromatic amino acid family metabolism
HP:0004339,2993,Abnormality of sulfur amino acid metabolism
HP:0004340,3593,Abnormality of vitamin B metabolism
HP:0004341,2782,Abnormality of vitamin B12 metabolism
HP:0004342,3595,Abnormality of galactoside metabolism
HP:0004343,3596,Abnormality of glycosphingolipid metabolism
HP:0004344,3390,Abnormality of cerebrosidase metabolism
HP:0004345,3156,Abnormality of ganglioside metabolism
HP:0004347,2201,Weakness of muscles of respiration
HP:0004348,3598,Abnormality of bone mineral density
HP:0004349,1002,Reduced bone mineral density
HP:0004352,3599,Abnormality of purine metabolism
HP:0004353,3056,Abnormality of pyrimidine metabolism
HP:0004354,2808,Abnormality of carboxylic acid metabolism
HP:0004355,3315,Abnormality of proteoglycan metabolism
HP:0004356,2987,Abnormality of lysosomal metabolism
HP:0004357,3289,Abnormality of leucine metabolism
HP:0004358,3048,Abnormality of superoxide metabolism
HP:0004359,3290,Abnormality of fatty-acid metabolism
HP:0004360,1933,Abnormality of acid-base homeostasis
HP:0004361,3123,Abnormality of circulating leptin level
HP:0004362,2255,Abnormality of enteric ganglion morphology
HP:0004363,3604,Abnormality of calcium homeostasis
HP:0004364,1946,Abnormality of nitrogen compound homeostasis
HP:0004366,3321,Abnormality of glycolysis
HP:0004367,3388,Abnormality of glycoprotein metabolism
HP:0004368,2138,Increased purine levels
HP:0004369,3313,Decreased purine levels
HP:0004370,1939,Abnormality of temperature regulation
HP:0004371,3319,Abnormality of glycosaminoglycan metabolism
HP:0004372,1328,Reduced consciousness/confusion
HP:0004373,2336,Focal dystonia
HP:0004374,1348,Hemiplegia/hemiparesis
HP:0004375,3607,Neoplasm of the nervous system
HP:0004376,2874,Neuroblastic tumors
HP:0004377,1911,Hematological neoplasm
HP:0004378,2016,Abnormality of the anus
HP:0004379,2996,Abnormality of alkaline phosphatase activity
HP:0004380,3609,Aortic valve calcification
HP:0004381,3611,Supravalvular aortic stenosis
HP:0004382,3612,Mitral valve calcification
HP:0004383,3613,Hypoplastic left heart
HP:0004385,3615,Protracted diarrhea
HP:0004386,2035,Gastrointestinal inflammation
HP:0004387,3616,Enterocolitis
HP:0004388,3618,Microcolon
HP:0004389,3620,Intestinal pseudo-obstruction
HP:0004390,3621,Hamartomatous polyposis
HP:0004392,3623,Prune belly
HP:0004394,3624,Multiple gastric polyps
HP:0004395,3626,Malnutrition
HP:0004396,3627,Poor appetite
HP:0004397,1571,Ectopic anus
HP:0004398,2499,Peptic ulcer
HP:0004399,3628,Congenital pyloric atresia
HP:0004400,2014,Abnormality of the pylorus
HP:0004401,3629,Meconium ileus
HP:0004404,2467,Abnormal nipple morphology
HP:0004405,3631,Prominent nipples
HP:0004406,3632,"Spontaneous, recurrent epistaxis"
HP:0004407,3633,Bony paranasal bossing
HP:0004408,472,Abnormality of the sense of smell
HP:0004409,3635,Hyposmia
HP:0004411,3636,Deviated nasal septum
HP:0004414,3637,Abnormality of the pulmonary artery
HP:0004415,3639,Pulmonary artery stenosis
HP:0004416,3641,Precocious atherosclerosis
HP:0004417,3642,Intermittent claudication
HP:0004418,2535,Thrombophlebitis
HP:0004419,3644,Recurrent thrombophlebitis
HP:0004420,3645,Arterial thrombosis
HP:0004421,3646,Elevated systolic blood pressure
HP:0004422,3647,Biparietal narrowing
HP:0004423,3648,Cranium bifidum occultum
HP:0004425,3649,Flat forehead
HP:0004426,337,Abnormality of the cheek
HP:0004428,3650,Elfin facies
HP:0004429,2633,Recurrent viral infections
HP:0004430,3651,Severe combined immunodeficiency
HP:0004431,3653,Complement deficiency
HP:0004432,3655,Agammaglobulinemia
HP:0004434,3656,C8 deficiency
HP:0004437,3657,Cranial hyperostosis
HP:0004438,3659,Hyperostosis frontalis interna
HP:0004439,3660,Craniofacial dysostosis
HP:0004440,3661,Coronal craniosynostosis
HP:0004442,3662,Sagittal craniosynostosis
HP:0004443,3663,Lambdoidal craniosynostosis
HP:0004444,3664,Spherocytosis
HP:0004445,3665,Elliptocytosis
HP:0004446,3666,Stomatocytosis
HP:0004447,1924,Poikilocytosis
HP:0004448,3667,Fulminant hepatic failure
HP:0004450,3669,Preauricular skin furrow
HP:0004451,3670,Postauricular skin tag
HP:0004452,3671,Abnormality of the middle ear ossicles
HP:0004453,3673,Overfolding of the superior helices
HP:0004454,3674,Abnormal middle ear reflexes
HP:0004458,3675,Dilatated internal auditory canal
HP:0004459,3677,Exostosis of the external auditory canal
HP:0004463,3679,Absent brainstem auditory responses
HP:0004464,3681,Postauricular pit
HP:0004466,3683,Prolonged brainstem auditory evoked potentials
HP:0004467,3684,Preauricular pit
HP:0004468,3685,Anomalous tracheal cartilage
HP:0004469,3686,Chronic bronchitis
HP:0004471,3687,Aplasia cutis congenita over the scalp vertex
HP:0004472,3689,Mandibular hyperostosis
HP:0004474,3691,Persistent open anterior fontanelle
HP:0004476,3692,Aplasia cutis congenita over parietal area
HP:0004481,3693,Progressive macrocephaly
HP:0004482,3694,Relative macrocephaly
HP:0004484,3695,Craniofacial asymmetry
HP:0004485,3696,Cessation of head growth
HP:0004487,3698,Acrobrachycephaly
HP:0004490,3699,Calvarial hyperostosis
HP:0004491,3700,Large posterior fontanelle
HP:0004492,3701,Widely patent fontanelles and sutures
HP:0004493,3703,Craniofacial hyperostosis
HP:0004495,3704,Thin anteverted nares
HP:0004496,3705,Posterior choanal atresia
HP:0004499,3706,Chronic rhinitis due to narrow nasal airway
HP:0004502,3707,Bilateral choanal atresia
HP:0004510,3708,Pancreatic islet-cell hyperplasia
HP:0004523,3710,Long eyebrows
HP:0004524,3711,Temporal hypotrichosis
HP:0004527,3713,Large clumps of pigment irregularly distributed along hair shaft
HP:0004529,3714,"Atrophic, patchy alopecia"
HP:0004540,3715,"Congenital, generalized hypertrichosis"
HP:0004552,3716,Scarring alopecia of scalp
HP:0004558,3717,Cervical platyspondyly
HP:0004562,3718,Beaking of vertebral bodies T12-L3
HP:0004565,3720,Severe platyspondyly
HP:0004566,3721,Pear-shaped vertebrae
HP:0004568,3719,Beaking of vertebral bodies
HP:0004570,3722,Increased vertebral height
HP:0004571,3723,Widening of cervical spinal canal
HP:0004573,3724,Anterior wedging of T11
HP:0004576,3726,Sclerotic vertebral endplates
HP:0004586,3145,Biconcave vertebral bodies
HP:0004590,3727,Hypoplastic sacrum
HP:0004591,3729,Disc-like vertebral bodies
HP:0004592,3730,Thoracic platyspondyly
HP:0004594,3731,Hump-shaped mound of bone in central and posterior portions of vertebral endplate
HP:0004598,3732,Supernumerary vertebral ossification centers
HP:0004599,3734,Absent or minimally ossified vertebral bodies
HP:0004602,3735,Cervical C2/C3 vertebral fusion
HP:0004603,3736,Hyperconvex vertebral body endplates
HP:0004605,3737,Absent vertebral body mineralization
HP:0004606,3738,Unossified vertebral bodies
HP:0004607,3739,Anterior beaking of lower thoracic vertebrae
HP:0004608,3740,Anteriorly placed odontoid process
HP:0004611,3741,Anterior concavity of thoracic vertebrae
HP:0004616,3742,Cleft vertebral arch
HP:0004617,3744,Butterfly vertebral arch
HP:0004618,3745,Sandwich appearance of vertebral bodies
HP:0004619,3746,Lumbar kyphoscoliosis
HP:0004621,3749,Enlarged vertebral pedicles
HP:0004625,3751,Biconvex vertebral bodies
HP:0004626,3747,Lumbar scoliosis
HP:0004629,3752,Small cervical vertebral bodies
HP:0004630,3754,Anterior beaking of thoracic vertebrae
HP:0004631,3755,Decreased cervical spine flexion due to contractures of posterior cervical muscles
HP:0004632,3756,Cervical segmentation defect
HP:0004633,3757,Lower thoracic kyphosis
HP:0004634,3758,Cuboid-shaped vertebral bodies
HP:0004635,3759,Cervical C5/C6 vertebrae fusion
HP:0004637,3760,Decreased cervical spine mobility
HP:0004639,3761,Elevated amniotic fluid alpha-fetoprotein
HP:0004646,3763,Hypoplasia of the nasal bone
HP:0004673,345,Decreased facial expression
HP:0004676,3766,Prominent supraorbital arches in adult
HP:0004679,3767,Large tarsal bones
HP:0004681,3768,Deep longitudinal plantar crease
HP:0004684,3769,Talipes valgus
HP:0004688,3770,Irregular tarsal bones
HP:0004689,3771,Short fourth metatarsal
HP:0004690,3774,Thickened Achilles tendon
HP:0004691,3775,2-3 toe syndactyly
HP:0004692,3776,4-5 toe syndactyly
HP:0004695,3777,Calcaneal epiphyseal stippling
HP:0004696,3779,Talipes cavus equinovarus
HP:0004712,3780,Renal malrotation
HP:0004719,3781,Hyperechogenic kidneys
HP:0004722,3782,Thickening of the glomerular basement membrane
HP:0004724,3783,Calcium nephrolithiasis
HP:0004727,3784,Impaired renal concentrating ability
HP:0004732,3785,Impaired renal uric acid clearance
HP:0004734,3787,Renal cortical microcysts
HP:0004736,3788,Crossed fused renal ectopia
HP:0004737,3789,Global glomerulosclerosis
HP:0004742,100,Abnormality of the renal collecting system
HP:0004743,3790,Chronic tubulointerstitial nephritis
HP:0004746,3791,Glomerular subendothelial electron-dense deposits
HP:0004749,3793,Atrial flutter
HP:0004751,3794,Paroxysmal ventricular tachycardia
HP:0004755,3796,Supraventricular tachycardia
HP:0004756,3795,Ventricular tachycardia
HP:0004757,3797,Paroxysmal atrial fibrillation
HP:0004758,3799,Effort-induced polymorphic ventricular tachycardias
